epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,1.6456783633483083,0.2694063926940639,0.20931375253779277,1.1998927116394043,0.5471698113207547,0.3594556258386046
2,1.4582519405766536,0.3607305936073059,0.2715049528583363,1.2057261347770691,0.32075471698113206,0.20551378446115284
3,1.3673434194765592,0.3242009132420091,0.2762083062501891,1.0725194334983825,0.5660377358490566,0.3843014128728415
4,1.295621445304469,0.4246575342465753,0.3818343974865714,1.1303334355354309,0.4339622641509434,0.326984126984127
5,1.149030365441975,0.4429223744292237,0.3606928723331275,0.9746812582015991,0.5283018867924528,0.39203007518796995
6,1.2549724202407033,0.4611872146118721,0.4303390300766415,1.221950924396515,0.41509433962264153,0.28856521739130436
7,1.1059501359337254,0.3561643835616438,0.4228189072013374,0.9925670385360718,0.5094339622641509,0.41798941798941797
8,0.976943596413261,0.45662100456621,0.4840177084013356,0.9874073624610901,0.49056603773584906,0.3631069923752851
9,1.0011913556801646,0.5159817351598174,0.550609890153032,1.0493200063705443,0.5094339622641509,0.3179738562091503
10,0.9502255995022623,0.5205479452054794,0.5996403961335468,1.0612371206283568,0.5283018867924528,0.39220358588779647
11,0.8740187240274329,0.5570776255707762,0.5966082673947843,0.9433258414268494,0.6226415094339622,0.4469230769230769
12,0.8823036284823167,0.4840182648401826,0.5777026871158847,0.881224000453949,0.5849056603773585,0.38874317901777855
13,0.8315454313629552,0.547945205479452,0.6441822337198149,1.0727665424346924,0.5283018867924528,0.3680676328502416
14,0.8007722967549374,0.5616438356164384,0.671416312302944,0.9933113574981689,0.41509433962264153,0.25769230769230766
15,0.8052319978412829,0.5296803652968036,0.6613519813519815,0.9371674835681916,0.5849056603773585,0.4141176470588235
16,0.6994103616789767,0.5707762557077626,0.6704411154810612,1.030627465248108,0.4339622641509434,0.341541774332472
