epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,1.6383280634880066,0.273972602739726,0.222417163549239,1.5634538729985554,0.11320754716981132,0.07463312368972745
2,1.572755217552185,0.273972602739726,0.22059496539432413,1.263433615366618,0.4716981132075472,0.2964102564102564
3,1.473961639404297,0.3515981735159817,0.2705910235970377,1.248772382736206,0.4339622641509434,0.20844155844155843
4,1.3777317643165587,0.3287671232876712,0.23656722362604715,1.070462703704834,0.4716981132075472,0.39224942086081477
5,1.419743549823761,0.4018264840182648,0.286369459890092,1.0273712476094563,0.4339622641509434,0.45696941540843977
6,1.2547120451927185,0.3972602739726027,0.39971198993021606,1.2673200766245525,0.41509433962264153,0.28228744939271255
7,1.1800741374492645,0.4794520547945205,0.41118027060581197,1.0608956615130107,0.37735849056603776,0.2875804833561332
8,1.1566655397415162,0.4155251141552511,0.3999619301418102,1.0891281167666118,0.4339622641509434,0.32222222222222224
9,1.1787903785705567,0.4200913242009132,0.43502517750542236,1.0767778356870015,0.4528301886792453,0.42848896434634975
10,1.1017094492912292,0.410958904109589,0.3476204049469697,1.1273894309997559,0.39622641509433965,0.39816991483762115
