epoch,train_loss,train_acc,val_loss,val_acc
1,1.6922940384257923,0.2100456621004566,1.374662880386625,0.39622641509433965
2,1.649653627655723,0.2694063926940639,1.318892547062465,0.2830188679245283
3,1.3599218596111644,0.3926940639269406,1.0242737914834703,0.5849056603773585
4,1.2265788598494096,0.3926940639269406,1.3210886589118414,0.2830188679245283
5,1.1948114790699698,0.5068493150684932,1.3382458984851837,0.37735849056603776
6,1.2052846540104258,0.4794520547945205,1.0770846690450395,0.4339622641509434
7,1.0787125820463355,0.4885844748858447,1.0018063357898168,0.5094339622641509
8,1.0199552633545614,0.4931506849315068,1.0191545997347151,0.4528301886792453
