epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,1.650631356239319,0.2876712328767123,0.20703403590623687,1.5309353669484456,0.3018867924528302,0.18888888888888888
2,1.5652079582214355,0.3378995433789954,0.24772507343098096,1.1174020568529766,0.5660377358490566,0.3771062271062271
3,1.4162891626358032,0.4520547945205479,0.34653061224489795,1.1287811199824016,0.3018867924528302,0.19516317016317014
4,1.3570358753204346,0.3926940639269406,0.2716529679206251,1.0703055659929912,0.5471698113207547,0.4282328482328482
5,1.3016577243804932,0.410958904109589,0.34068518772031176,1.0597511927286785,0.5094339622641509,0.38872488125685056
6,1.159552240371704,0.4429223744292237,0.33534749209223447,0.9568495949109396,0.5471698113207547,0.5237362637362637
7,1.1735059797763825,0.4246575342465753,0.4471448674116606,0.8876600464185079,0.6226415094339622,0.4477718360071301
8,1.1192810237407684,0.4657534246575342,0.47326303557030236,1.1947532693545024,0.3584905660377358,0.27324722061564166
9,1.0337572395801544,0.4611872146118721,0.45199034141697914,0.8809784849484762,0.5849056603773585,0.45590983728914763
10,0.9099924147129059,0.4520547945205479,0.5813901212658976,0.9260636369387308,0.5283018867924528,0.36214285714285716
11,0.8365624904632568,0.5525114155251142,0.6123808415547137,0.9222553571065267,0.5660377358490566,0.4243628456042249
