epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,1.7134990880363865,0.2191780821917808,0.14385213032581454,1.3477656364440918,0.32075471698113206,0.2573426573426573
2,1.4797195698085583,0.4018264840182648,0.3020862638294653,1.1310617685317994,0.4528301886792453,0.23125
3,1.364347690030148,0.3835616438356164,0.3138509209920722,1.2241251468658447,0.33962264150943394,0.23501683501683499
4,1.2275232108015763,0.4657534246575342,0.31435525080391163,1.0952457070350647,0.3584905660377358,0.27899634070008184
5,1.1800067675741095,0.3607305936073059,0.39765892842225886,0.9182611107826233,0.5660377358490566,0.45952380952380956
6,1.1655945213217485,0.5068493150684932,0.4287267533615255,1.1213378310203552,0.41509433962264153,0.3313530037214248
7,1.0779464150729932,0.4246575342465753,0.3592113862421661,0.9761965274810791,0.5094339622641509,0.4049089301503095
8,1.0619259319807355,0.5205479452054794,0.4679079394874209,0.9781266212463379,0.49056603773584906,0.3405294362388184
9,0.9804969931903639,0.5068493150684932,0.5613666490155157,1.1666131854057311,0.39622641509433965,0.4013942872638525
10,0.9608806450116006,0.4794520547945205,0.5783465093704069,0.8905506610870362,0.660377358490566,0.5607713884992988
11,0.8740379951502147,0.5616438356164384,0.6398819741403546,0.9765162587165832,0.4716981132075472,0.346188594014681
12,0.8312195288507562,0.589041095890411,0.6802104344981736,0.9129181981086731,0.5660377358490566,0.39758934605446233
13,0.8094747521375355,0.5616438356164384,0.6594262797634152,0.9062098860740662,0.6226415094339622,0.5212920412920413
14,0.7978326521421734,0.6164383561643836,0.6637311131668209,1.0657484889030457,0.5471698113207547,0.43245852187028666
15,0.7659546293710408,0.5662100456621004,0.6717715323539488,0.8857267141342163,0.6226415094339622,0.5267399267399268
