epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,1.6854344725608825,0.3470319634703196,0.24922793596826742,1.278236190478007,0.5283018867924528,0.25504688361831224
2,1.515991473197937,0.365296803652968,0.2659412670341632,1.2930784225463867,0.3018867924528302,0.19849624060150375
3,1.4586882829666137,0.3972602739726027,0.2876520349150472,1.268060843149821,0.4339622641509434,0.3212422360248447
4,1.3722309827804566,0.3789954337899543,0.30723004694835676,0.9492400487263998,0.6226415094339622,0.45597744114368155
5,1.2378918886184693,0.4520547945205479,0.32987677554448974,1.0889158447583516,0.3584905660377358,0.26921373200442966
6,1.1093923032283783,0.4611872146118721,0.47467841018323675,0.9480710029602051,0.5283018867924528,0.33671191553544494
7,1.0353948473930359,0.5251141552511416,0.5046373648428288,1.11086505651474,0.37735849056603776,0.28888888888888886
8,0.955292797088623,0.4885844748858447,0.5415449251147191,0.8495038549105326,0.5660377358490566,0.3563442768411712
9,0.83886359333992,0.547945205479452,0.5869247546346783,0.9502723018328348,0.5094339622641509,0.39214526214526213
10,0.7523575901985169,0.6255707762557078,0.7214515064515064,0.8772521018981934,0.6037735849056604,0.44802738553701327
11,0.6635501921176911,0.6438356164383562,0.7510278879267899,0.8639377951622009,0.5660377358490566,0.39948655995167626
12,0.6152689039707184,0.7031963470319634,0.7968331686099978,0.8584627310434977,0.5849056603773585,0.4400211170942878
13,0.5410861998796463,0.7534246575342466,0.8291319747446231,0.8648485342661539,0.5849056603773585,0.4299047710812417
14,0.5261880308389664,0.7671232876712328,0.8378772382422763,0.9000726540883383,0.5471698113207547,0.4087187666135034
15,0.474594846367836,0.7579908675799086,0.8395428563938097,0.8806342482566833,0.5471698113207547,0.40822510822510816
16,0.4401323974132538,0.7945205479452054,0.8610209098839515,0.8761385083198547,0.5471698113207547,0.40712387028176505
17,0.3676167011260986,0.8493150684931506,0.9022396131577273,0.8791931470235189,0.5471698113207547,0.40822510822510816
18,0.4002108991146088,0.8036529680365296,0.8708727434732246,0.8524656593799591,0.5471698113207547,0.4016022291884361
19,0.3569381803274155,0.8538812785388128,0.9006021919012482,0.8664575020472208,0.5471698113207547,0.4049429781687846
