epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,2.046827661991119,0.2191780821917808,0.18094053005817715,1.802941918373108,0.2830188679245283,0.16395534290271133
2,1.9955966472625732,0.1735159817351598,0.16986437706468024,1.4188079833984375,0.4339622641509434,0.3499692577953447
3,1.8305860996246337,0.3424657534246575,0.2932805105119785,1.416223367055257,0.18867924528301888,0.15374677002583978
4,1.7682258248329163,0.3059360730593607,0.30992693325249165,1.217353343963623,0.4339622641509434,0.32147034252297413
5,1.6229223489761353,0.4383561643835616,0.3973518858080259,1.2235453724861145,0.39622641509433965,0.3009405867610202
6,1.5870026230812073,0.3881278538812785,0.41337123205951504,1.02250470717748,0.49056603773584906,0.27633986928104576
7,1.4957757592201233,0.5251141552511416,0.4954093310545467,1.281922737757365,0.3584905660377358,0.29558148765579106
8,1.4097697615623475,0.5525114155251142,0.5354405910156569,1.1127742131551106,0.4528301886792453,0.32285714285714284
9,1.4194470286369323,0.5068493150684932,0.5361976897988375,1.1516387065251668,0.4528301886792453,0.3416017316017316
10,1.2810192108154297,0.6301369863013698,0.6236871601724641,1.0963186224301655,0.5471698113207547,0.40914285714285714
11,1.250093024969101,0.6073059360730594,0.5792280521977236,1.1077927748362224,0.5283018867924528,0.4060672514619883
12,1.1803409278392791,0.7077625570776256,0.6756642710040767,1.212254285812378,0.5094339622641509,0.4258260019550343
13,1.1782491326332092,0.771689497716895,0.7203641000518212,1.1329247156778972,0.6037735849056604,0.4855289991027
14,1.120253324508667,0.7945205479452054,0.7481385281385281,1.2583414316177368,0.5094339622641509,0.38317460317460317
15,1.094168835878372,0.8310502283105022,0.7716941864325799,1.2106836636861165,0.5471698113207547,0.40474458874458874
16,1.0720074713230132,0.8584474885844748,0.798918022027336,1.209872543811798,0.5849056603773585,0.43206349206349204
17,1.0206704556941986,0.8310502283105022,0.7691339116720853,1.3393598397572835,0.49056603773584906,0.35350015837820714
18,0.982988566160202,0.8767123287671232,0.8008280723103608,1.2976153095563252,0.5283018867924528,0.4094660894660894
19,1.0286101937294005,0.867579908675799,0.7984505100634133,1.3438887198766072,0.49056603773584906,0.39411924119241193
20,0.9857853293418884,0.9452054794520548,0.8699314539146412,1.6321844657262166,0.4339622641509434,0.3672014652014652
21,0.981483644247055,0.908675799086758,0.8327387368889345,1.4956542253494263,0.49056603773584906,0.4032647916909792
22,0.9868083715438842,0.9452054794520548,0.866634768740032,1.4153374433517456,0.4716981132075472,0.34380952380952384
23,0.9205833554267884,0.91324200913242,0.831993006993007,1.3986942370732625,0.4528301886792453,0.3773232323232323
24,0.9011749982833862,0.9406392694063926,0.8611180433256038,1.488030234972636,0.41509433962264153,0.3556190476190476
25,0.910601332783699,0.91324200913242,0.8335695737582963,1.530705173810323,0.41509433962264153,0.32442002442002443
26,0.9173013091087341,0.9634703196347032,0.9006051857198379,1.4662785132726033,0.41509433962264153,0.319015444015444
27,0.9258762240409851,0.958904109589041,0.8908425771408004,1.4910076061884563,0.41509433962264153,0.3561660561660561
28,0.8982188880443573,0.958904109589041,0.8866371027346638,1.465606649716695,0.49056603773584906,0.39038630745947817
