epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,1.6359832167625428,0.273972602739726,0.20351114327348027,1.180637538433075,0.49056603773584906,0.22850439882697948
2,1.5414357781410217,0.3607305936073059,0.23054966776552197,1.1272171934445698,0.4716981132075472,0.2754385964912281
3,1.3835461258888244,0.4200913242009132,0.26795283290192695,0.9993844429651896,0.6037735849056604,0.4312266556972439
4,1.2921428680419922,0.410958904109589,0.34310812241872285,1.1077380180358887,0.37735849056603776,0.3121884627000906
5,1.2295218288898468,0.4383561643835616,0.3570845280139793,0.9211573998133341,0.5471698113207547,0.37326047358834236
6,1.2245362639427184,0.4383561643835616,0.40344217687074824,0.9490414460500082,0.5283018867924528,0.4146109839816933
7,1.1371226072311402,0.4246575342465753,0.44646637116499666,0.9335188269615173,0.5283018867924528,0.32121212121212117
8,1.0355346977710724,0.4931506849315068,0.48802019515423956,0.9339548945426941,0.6415094339622641,0.5209621239800268
9,0.949876868724823,0.4794520547945205,0.5121333666782091,1.029470165570577,0.4528301886792453,0.33796265263663783
10,0.9420197546482086,0.4931506849315068,0.5192816785224915,0.971591055393219,0.660377358490566,0.49237639553429025
11,0.9595319926738739,0.45662100456621,0.5158723638565931,0.96919846534729,0.6226415094339622,0.44851931619329655
12,0.9379265904426575,0.502283105022831,0.5414033324054925,1.024631182352702,0.5283018867924528,0.3847552447552448
13,0.8887682080268859,0.589041095890411,0.6017272996154984,0.9397808909416199,0.6226415094339622,0.4543333333333333
14,0.8174519002437591,0.5570776255707762,0.6378574844571976,0.985241711139679,0.5283018867924528,0.41263729977116703
15,0.7875462353229523,0.5296803652968036,0.6463532993105918,0.9630962411562601,0.5283018867924528,0.41310599602159703
16,0.7884213924407959,0.6484018264840182,0.7144733165527384,0.940368135770162,0.5849056603773585,0.41025993555316864
17,0.7919927656650543,0.5616438356164384,0.6309438065143367,0.9046028653780619,0.6226415094339622,0.4369868066392396
18,0.7708047389984131,0.5844748858447488,0.6945626175800257,0.9012305736541748,0.660377358490566,0.48258002866698524
