epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,2.0143651723861695,0.1735159817351598,0.1719408966956992,1.499052921930949,0.3584905660377358,0.25768145854833163
2,1.961949598789215,0.2191780821917808,0.1897342786663175,1.5228517055511475,0.03773584905660377,0.014545454545454545
3,1.8151785016059876,0.2557077625570776,0.2097021497021497,1.41006600856781,0.3018867924528302,0.15227272727272728
4,1.7766679763793944,0.3105022831050228,0.3154050643217717,1.3787458340326946,0.41509433962264153,0.30842105263157893
5,1.7280428290367127,0.4611872146118721,0.43064439336094695,1.2131061156590779,0.41509433962264153,0.25388034188034186
6,1.588127028942108,0.365296803652968,0.354873139247157,1.2859864632288616,0.4339622641509434,0.39445887445887445
7,1.5317361891269683,0.5753424657534246,0.5397762811483621,1.18184498945872,0.4528301886792453,0.35684075918696995
8,1.473631238937378,0.4885844748858447,0.4804355581464047,1.2626430193583171,0.37735849056603776,0.2743330743330743
9,1.3555063545703887,0.6210045662100456,0.5917562808787974,1.0598076184590657,0.5283018867924528,0.34632478632478636
10,1.3109788954257966,0.6164383561643836,0.6141593804874377,1.0189055800437927,0.5660377358490566,0.4380676328502416
11,1.226643380522728,0.7168949771689498,0.66923853595009,1.0784793694814045,0.5094339622641509,0.4049601275917065
12,1.214839267730713,0.7488584474885844,0.7036720562066714,1.0648280382156372,0.5283018867924528,0.40713995943204867
13,1.2070188403129578,0.7625570776255708,0.7189351782293164,1.1264893213907878,0.5094339622641509,0.3655550246854595
14,1.2299724698066712,0.7625570776255708,0.7138321352350034,1.293512801329295,0.37735849056603776,0.3443480618053673
15,1.0728683590888977,0.8082191780821918,0.7383261183261183,1.294189711411794,0.4339622641509434,0.35304473304473305
16,1.017003560066223,0.91324200913242,0.8415016056189053,1.4326414068539937,0.39622641509433965,0.3316161616161616
17,0.96521475315094,0.867579908675799,0.7988200316417486,1.429971734682719,0.39622641509433965,0.3362289562289562
18,0.9681942939758301,0.9315068493150684,0.8727598566308243,1.5055833458900452,0.32075471698113206,0.2873768107033827
19,0.9323984861373902,0.9315068493150684,0.8514970226889232,1.487049678961436,0.3584905660377358,0.31934381408065615
20,0.9876919031143189,0.91324200913242,0.8333052887299666,1.4996451338132222,0.37735849056603776,0.3005030525030525
21,0.9663444936275483,0.9315068493150684,0.8531111985657439,1.6755883693695068,0.33962264150943394,0.32831827042353356
22,0.9770397841930389,0.9041095890410958,0.8211202538409793,1.588359276453654,0.33962264150943394,0.2834697855750487
23,0.9223683834075928,0.9497716894977168,0.8715994723436241,1.6170872449874878,0.37735849056603776,0.3413533834586466
24,0.9598995625972748,0.954337899543379,0.87544536271809,1.603220820426941,0.37735849056603776,0.3413533834586466
25,0.949695086479187,0.9269406392694064,0.8469656496234748,1.6346134742101033,0.33962264150943394,0.27714285714285714
