epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,1.759784918082388,0.2785388127853881,0.19806738769154955,1.3958811998367309,0.4339622641509434,0.21302408563782338
2,1.5922000345430876,0.3424657534246575,0.21722439335943253,1.2604044198989868,0.4339622641509434,0.2376470588235294
3,1.4777644057022898,0.365296803652968,0.2380524404521486,1.257778525352478,0.4716981132075472,0.28449197860962566
4,1.4631002513985885,0.3881278538812785,0.28048260339955605,1.0617342829704284,0.5094339622641509,0.3350691096110575
5,1.2858648739363019,0.4474885844748858,0.3356975926372478,1.172208595275879,0.41509433962264153,0.32666666666666666
6,1.2385244902811552,0.4703196347031963,0.40274000987051545,1.1695106148719787,0.4716981132075472,0.29496598639455784
7,1.2366462851825513,0.45662100456621,0.34164088138037363,1.0311068654060365,0.4716981132075472,0.39228243021346465
8,1.2077660529237044,0.4292237442922374,0.36607817611662,1.0799318313598634,0.39622641509433965,0.30262939958592133
9,1.196246347929302,0.4520547945205479,0.3798914413359924,1.3164143681526184,0.3018867924528302,0.21425241425241426
10,1.1057873713342767,0.4063926940639269,0.33090516145436055,1.0045247554779053,0.5660377358490566,0.43961478720099406
11,1.0753622211908038,0.5251141552511416,0.41479243681371347,1.0581029772758483,0.39622641509433965,0.3141116130246565
12,1.0377560916699862,0.4246575342465753,0.46742618938720454,0.9668859362602233,0.5660377358490566,0.4491252955082743
13,1.062967322374645,0.4520547945205479,0.45026417881938113,1.1764795899391174,0.33962264150943394,0.34534963508202854
14,1.0348701320196454,0.4474885844748858,0.5015538725785974,1.0764376163482665,0.41509433962264153,0.3152454780361757
15,1.0372372269630432,0.4429223744292237,0.4943001098336219,1.0694547653198243,0.3584905660377358,0.24605478508054093
16,0.9097161371456949,0.54337899543379,0.5764780015192837,1.0454607963562013,0.5094339622641509,0.46981342244500135
17,0.9202337265014648,0.502283105022831,0.5421903692405818,1.3082679748535155,0.33962264150943394,0.2561271465107782
18,0.9960422076677021,0.5068493150684932,0.5976519165514942,1.1158080220222473,0.4339622641509434,0.3306612685560054
19,0.9034175810061003,0.5296803652968036,0.5383589649025755,1.0680922746658326,0.4528301886792453,0.35101449275362323
20,0.8535581356600711,0.5159817351598174,0.5771331250240527,1.0580849409103394,0.49056603773584906,0.4118614718614719
